symbol,type,file,lineno
TrainingDataPipeline+_classify_code_intent,function,/home/dee/workspace/AI/Repo-Scanner/src/core/ai/training/data_pipeline.py,310
TrainingDataPipeline+save_dataset,function,/home/dee/workspace/AI/Repo-Scanner/src/core/ai/training/data_pipeline.py,335
TrainingDataPipeline+load_dataset,function,/home/dee/workspace/AI/Repo-Scanner/src/core/ai/training/data_pipeline.py,367
TrainingDataPipeline+_get_language_distribution,function,/home/dee/workspace/AI/Repo-Scanner/src/core/ai/training/data_pipeline.py,385
TrainingDataPipeline+_get_intent_distribution,function,/home/dee/workspace/AI/Repo-Scanner/src/core/ai/training/data_pipeline.py,392
TrainingDataPipeline+create_bootstrap_datasets,function,/home/dee/workspace/AI/Repo-Scanner/src/core/ai/training/data_pipeline.py,400
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/ai/training/data_pipeline.py,1
enforce_quality_bar,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/assurance.py,30
check_success_criteria,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/assurance.py,34
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/assurance.py,1
_generate_system_characterization,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,34
_generate_evidence_highlights,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,131
generate_primary_report,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,190
generate_machine_output,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,606
_generate_misleading_summary,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,655
_generate_safe_changes_summary,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,682
_generate_what_not_to_fix_summary,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,702
_generate_risk_synthesis_summary,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,718
_generate_decision_artifacts_summary,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,774
_generate_authority_ceiling_summary,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,848
generate_executive_verdict,function,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,897
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/quality/output_contract.py,1
ComplianceAnalysis,class,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,15
ComplianceAnalysis+__init__,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,27
ComplianceAnalysis+analyze,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,37
ComplianceAnalysis+_check_gdpr_compliance,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,76
ComplianceAnalysis+_check_hipaa_compliance,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,113
ComplianceAnalysis+_check_soc2_compliance,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,157
ComplianceAnalysis+_check_security_best_practices,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,183
ComplianceAnalysis+_check_license_compliance,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,207
ComplianceAnalysis+_check_dependency_security,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,248
ComplianceAnalysis+_check_security_controls,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,288
ComplianceAnalysis+_check_availability_measures,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,291
ComplianceAnalysis+_check_data_integrity,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,294
ComplianceAnalysis+_check_confidentiality_measures,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,297
ComplianceAnalysis+_check_privacy_controls,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,300
ComplianceAnalysis+_check_file_contains,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,303
ComplianceAnalysis+_check_uses_https,function,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,315
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/analysis/compliance_analysis.py,1
validate_execution_constraints,function,/home/dee/workspace/AI/Repo-Scanner/src/core/constraints/operating.py,40
enforce_determinism_guarantees,function,/home/dee/workspace/AI/Repo-Scanner/src/core/constraints/operating.py,44
handle_unexpected_conditions,function,/home/dee/workspace/AI/Repo-Scanner/src/core/constraints/operating.py,48
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/constraints/operating.py,1
ValidationResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,26
EffectivenessMetrics,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,40
EffectivenessValidator,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,53
EffectivenessValidator+__init__,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,56
EffectivenessValidator+_load_baseline_metrics,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,61
EffectivenessValidator+run_comprehensive_validation,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,71
EffectivenessValidator+_validate_repository_type,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,119
EffectivenessValidator+_prepare_test_repository,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,215
EffectivenessValidator+_create_python_web_app,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,253
EffectivenessValidator+_create_javascript_react_app,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,291
EffectivenessValidator+_create_java_spring_app,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,334
EffectivenessValidator+_create_mixed_enterprise_app,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,390
EffectivenessValidator+_create_minimal_library,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,419
EffectivenessValidator+_create_legacy_codebase,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,436
EffectivenessValidator+_create_security_focused_app,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,462
EffectivenessValidator+_create_performance_critical_app,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,488
EffectivenessValidator+_validate_determinism,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,535
EffectivenessValidator+_calculate_accuracy_score,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,554
EffectivenessValidator+_extract_issues_found,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,581
EffectivenessValidator+_calculate_effectiveness_metrics,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,598
EffectivenessValidator+generate_validation_report,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,666
EffectivenessValidator+_generate_recommendations,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,717
run_effectiveness_validation,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,740
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/effectiveness_validator.py,1
DisclosureViolation,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,17
TransparencyAuditResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,27
EthicalTransparencyAudit,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,35
EthicalTransparencyAudit+__init__,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,38
EthicalTransparencyAudit+audit_transparency_compliance,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,87
EthicalTransparencyAudit+_audit_pr_description,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,134
EthicalTransparencyAudit+_audit_commit_message,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,165
EthicalTransparencyAudit+_audit_code_comments,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,184
EthicalTransparencyAudit+_audit_persona_attribution,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,208
EthicalTransparencyAudit+_calculate_compliance_score,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,236
EthicalTransparencyAudit+_generate_recommendations,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,257
EthicalTransparencyAudit+validate_platform_compliance,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,283
EthicalTransparencyAudit+generate_integrity_footer,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,300
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/transparency_audit.py,1
StyleViolation,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,20
StyleProfile,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,31
GraftingAuditResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,43
ContextualGraftingAudit,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,51
ContextualGraftingAudit+__init__,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,54
ContextualGraftingAudit+audit_code_graft,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,61
ContextualGraftingAudit+_extract_style_profile,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,100
ContextualGraftingAudit+_analyze_file_for_profile,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,136
ContextualGraftingAudit+_audit_file_style,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,179
ContextualGraftingAudit+_check_naming_case,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,275
ContextualGraftingAudit+_detect_case,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,287
ContextualGraftingAudit+_run_linters,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,298
ContextualGraftingAudit+_calculate_consistency_score,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,342
ContextualGraftingAudit+_generate_recommendations,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,363
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/style_audit.py,1
BuildResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,30
TestResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,40
SandboxResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,51
BuildLockIntegritySandbox,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,60
BuildLockIntegritySandbox+__init__,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,63
BuildLockIntegritySandbox+_get_docker_client,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,81
BuildLockIntegritySandbox+validate_solution_integrity,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,91
BuildLockIntegritySandbox+_copy_repository,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,146
BuildLockIntegritySandbox+_apply_solution_code,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,164
BuildLockIntegritySandbox+_run_container_validation,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,171
BuildLockIntegritySandbox+_run_commands_in_container,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,232
BuildLockIntegritySandbox+_parse_test_output,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,294
BuildLockIntegritySandbox+_check_binary_compatibility,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,331
BuildLockIntegritySandbox+_analyze_results,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,347
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/build_sandbox.py,1
HistoricalPR,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,28
BacktestResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,44
BacktestMetrics,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,54
DifferentialLogicOracle,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,64
DifferentialLogicOracle+__init__,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,67
DifferentialLogicOracle+load_historical_prs,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,73
DifferentialLogicOracle+_fetch_repo_prs,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,92
DifferentialLogicOracle+_generate_synthetic_prs,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,101
DifferentialLogicOracle+run_reversion_test,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,127
DifferentialLogicOracle+_pr_to_bounty_data,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,178
DifferentialLogicOracle+_clone_repo_at_commit,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,195
DifferentialLogicOracle+_determine_actual_outcome,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,218
DifferentialLogicOracle+_calculate_parity_score,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,228
DifferentialLogicOracle+run_backtest_suite,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,258
DifferentialLogicOracle+_calculate_confidence_level,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,298
DifferentialLogicOracle+generate_backtest_report,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,313
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/backtesting.py,1
ClaimValidationResult,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,18
ClaimsValidator,class,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,27
ClaimsValidator+__init__,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,38
ClaimsValidator+validate_all_claims,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,42
ClaimsValidator+validate_determinism,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,53
ClaimsValidator+validate_accuracy,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,87
ClaimsValidator+validate_offline_operation,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,128
ClaimsValidator+validate_safety_boundaries,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,157
ClaimsValidator+_hash_analysis_inputs,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,186
ClaimsValidator+_hash_analysis_outputs,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,199
ClaimsValidator+_load_stored_hashes,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,205
ClaimsValidator+_store_hash,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,218
ClaimsValidator+_load_sme_validations,function,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,236
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/claims_validator.py,1
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/validation/__init__.py,1
enforce_determinism,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/trust.py,10
enforce_reproducibility,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/trust.py,14
apply_conservative_bias,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/trust.py,18
enforce_authority_limits,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/trust.py,22
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/trust.py,1
check_never_guess_intent,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/behavioral.py,11
check_never_optimize_for_output_volume,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/behavioral.py,16
check_never_mask_unknowns,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/behavioral.py,20
check_never_force_action,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/behavioral.py,24
check_never_require_manual_intervention,function,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/behavioral.py,28
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/behavioral.py,1
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/principles/epistemic.py,1
synthesize_risks_and_gaps,function,/home/dee/workspace/AI/Repo-Scanner/src/core/risk/synthesis.py,18
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/risk/synthesis.py,1
generate_decision_artifacts,function,/home/dee/workspace/AI/Repo-Scanner/src/core/risk/decision_artifacts.py,14
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/risk/decision_artifacts.py,1
evaluate_confidence,function,/home/dee/workspace/AI/Repo-Scanner/src/core/risk/confidence_model.py,15
justify_confidence,function,/home/dee/workspace/AI/Repo-Scanner/src/core/risk/confidence_model.py,20
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/core/risk/confidence_model.py,1
RustAdapter,class,/home/dee/workspace/AI/Repo-Scanner/src/adapters/rust_adapter.py,4
RustAdapter+extract_ast,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/rust_adapter.py,7
RustAdapter+build_dependency_graph,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/rust_adapter.py,11
RustAdapter+discover_tests,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/rust_adapter.py,15
RustAdapter+extract_documentation,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/rust_adapter.py,19
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/adapters/rust_adapter.py,1
JavaAdapter,class,/home/dee/workspace/AI/Repo-Scanner/src/adapters/java_adapter.py,4
JavaAdapter+extract_ast,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/java_adapter.py,7
JavaAdapter+build_dependency_graph,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/java_adapter.py,11
JavaAdapter+discover_tests,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/java_adapter.py,15
JavaAdapter+extract_documentation,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/java_adapter.py,19
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/adapters/java_adapter.py,1
PythonAdapter,class,/home/dee/workspace/AI/Repo-Scanner/src/adapters/python_adapter.py,4
PythonAdapter+extract_ast,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/python_adapter.py,7
PythonAdapter+build_dependency_graph,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/python_adapter.py,11
PythonAdapter+discover_tests,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/python_adapter.py,15
PythonAdapter+extract_documentation,function,/home/dee/workspace/AI/Repo-Scanner/src/adapters/python_adapter.py,19
<module>,module,/home/dee/workspace/AI/Repo-Scanner/src/adapters/python_adapter.py,1
EffectivenessAssessor,class,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,17
EffectivenessAssessor+__init__,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,20
EffectivenessAssessor+run_baseline_assessment,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,25
EffectivenessAssessor+_assess_repository,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,83
EffectivenessAssessor+_read_scan_results,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,134
EffectivenessAssessor+_extract_issues,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,158
EffectivenessAssessor+_calculate_repo_effectiveness,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,182
EffectivenessAssessor+_calculate_effectiveness,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,207
EffectivenessAssessor+_interpret_effectiveness,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,242
EffectivenessAssessor+_analyze_gaps,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,257
main,function,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,286
<module>,module,/home/dee/workspace/AI/Repo-Scanner/enhanced_scanner/baseline_assessment.py,1
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/minimal_library/setup.py,1
hello,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/minimal_library/mylib.py,2
add,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/minimal_library/mylib.py,5
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/minimal_library/mylib.py,1
old_function,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/legacy_codebase/old_code.py,3
another_function,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/legacy_codebase/old_code.py,13
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/legacy_codebase/old_code.py,1
dangerous_function,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/security_focused/insecure.py,5
command_injection,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/security_focused/insecure.py,10
weak_crypto,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/security_focused/insecure.py,15
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/security_focused/insecure.py,1
hello,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/mixed_enterprise/backend/app.py,6
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/mixed_enterprise/backend/app.py,1
process_data_async,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/performance_critical/fast_code.py,5
optimize_algorithm,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/performance_critical/fast_code.py,14
EfficientCache,class,/home/dee/workspace/AI/Repo-Scanner/test_repositories/performance_critical/fast_code.py,20
EfficientCache+__init__,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/performance_critical/fast_code.py,22
EfficientCache+get,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/performance_critical/fast_code.py,27
EfficientCache+put,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/performance_critical/fast_code.py,34
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/performance_critical/fast_code.py,1
hello,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/app.py,8
show_user_profile,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/app.py,12
login,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/app.py,16
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/app.py,1
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/minimal_library/setup.py,1
old_function,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/old_code.py,3
another_function,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/old_code.py,13
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/old_code.py,1
dangerous_function,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/security_focused/insecure.py,5
command_injection,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/security_focused/insecure.py,10
weak_crypto,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/security_focused/insecure.py,15
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/security_focused/insecure.py,1
process_data_async,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/performance_critical/fast_code.py,5
optimize_algorithm,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/performance_critical/fast_code.py,14
EfficientCache,class,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/performance_critical/fast_code.py,20
EfficientCache+__init__,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/performance_critical/fast_code.py,22
EfficientCache+get,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/performance_critical/fast_code.py,27
EfficientCache+put,function,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/performance_critical/fast_code.py,34
<module>,module,/home/dee/workspace/AI/Repo-Scanner/test_repositories/python_web_app/test_repositories/javascript_react/test_repositories/legacy_codebase/test_repositories/performance_critical/fast_code.py,1
TestCrossPlatform,class,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,19
TestCrossPlatform+test_path_handling,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,22
TestCrossPlatform+test_environment_variables,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,74
TestCrossPlatform+test_file_permissions,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,108
TestCrossPlatform+test_unicode_filenames,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,148
TestCrossPlatform+_init_git_repo,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,178
TestCrossPlatform+_git_add_commit,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,185
<module>,module,/home/dee/workspace/AI/Repo-Scanner/tests/test_cross_platform.py,1
TestBountyIntegration,class,/home/dee/workspace/AI/Repo-Scanner/tests/test_bounty_integration.py,11
TestBountyIntegration+test_repo,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_bounty_integration.py,15
TestBountyIntegration+sample_bounty_data,function,/home/dee/workspace/AI/Repo-Scanner/tests/test_bounty_integration.py,70
